# HALYARD example ingest dataset (platform motion)
# PROVENANCE: synthetic stand-in generated by HALYARD's reduced-order engine,
# exported in the ingest format. NOT a high-fidelity OpenFAST/OrcaFlex run.
# Replace with a genuine export (columns: time[s], surge[m], pitch[deg]).
time,surge,pitch
2.2,15.879211367551296,4.461414002783191
2.25,15.878969590468309,4.462061275268138
2.3000000000000003,15.878673360338514,4.462776428395233
2.35,15.878320166284675,4.463558698409197
2.4000000000000004,15.877907647527017,4.464407138343882
2.45,15.877433609220567,4.465320634249489
2.5,15.87689603762336,4.466297922009871
2.5500000000000003,15.876293114513087,4.467337604544567
2.6,15.87562323077456,4.468438169189851
2.6500000000000004,15.874884999085339,4.469598005055144
2.7,15.874077265631938,4.470815420155716
2.75,15.873199120794173,4.47208865812955
2.8000000000000003,15.872249908740487,4.473415914355479
2.85,15.871229235882327,4.474795351301101
2.9000000000000004,15.870136978141018,4.476225112942304
2.95,15.868973286985963,4.4777033381114
3.0,15.867738594208408,4.479228172647593
3.0500000000000003,15.866433615400506,4.480797780241552
3.1,15.865059352114969,4.482410351885072
3.1500000000000004,15.863617092686207,4.48406411385678
3.2,15.862108411699541,4.485757334195492
3.25,15.860535168100887,4.487488327633696
3.3000000000000003,15.858899501945166,4.48925545898459
3.35,15.857203829787737,4.491057144996829
3.4000000000000004,15.855450838729215,4.492891854711313
3.45,15.853643479130275,4.494758108373814
3.5,15.851784956019376,4.496654474975699
3.5500000000000003,15.84987871922275,4.498579568512199
3.6,15.847928452252498,4.500532043063494
3.6500000000000004,15.845938059995234,4.5025105868180155
3.7,15.84391165525025,4.504513915169765
3.75,15.84185354417284,4.506540763031863
3.8000000000000003,15.839768210684896,4.508589876516965
3.85,15.837660299921406,4.510660004141463
3.9000000000000004,15.83553460078774,4.512749887714459
3.95,15.833396027708773,4.514858253074443
4.0,15.83124960165669,4.516983800836269
4.05,15.82910043054988,4.519125197308556
4.1000000000000005,15.826953689120407,4.52128106573711
4.15,15.824814598352232,4.523449978023342
4.2,15.822688404596484,4.5256304470581785
4.25,15.820580358473544,4.527820919801771
4.3,15.818495693674617,4.530019771227405
4.3500000000000005,15.816439605777541,4.532225299234813
4.4,15.814417231192914,4.534435720623587
4.45,15.81243362635712,4.536649168201912
4.5,15.810493747288398,4.5388636890895615
4.55,15.808602429620837,4.541077244257252
4.6000000000000005,15.806764369228839,4.543287709327286
4.65,15.804984103551448,4.545492876643136
4.7,15.803265993721688,4.547690458598512
4.75,15.801614207600974,4.549878092199662
4.800000000000001,15.800032703812542,4.552053344818459
4.8500000000000005,15.798525216860906,4.554213721078469
4.9,15.797095243416516,4.556356670801701
4.95,15.795746029836204,4.5584795979305355
5.0,15.79448056098065,4.560579870327327
5.050000000000001,15.79330155038017,4.562654830343729
5.1000000000000005,15.7922114317896,4.5647018060427955
5.15,15.791212352162155,4.5667181229497125
5.2,15.79030616606084,4.568701116201434
5.25,15.789494431514584,4.570648142961763
5.300000000000001,15.788778407314686,4.5725565949664375
5.3500000000000005,15.788159051735773,4.574423911062637
5.4,15.787637022654096,4.5762475896088715
5.45,15.787212679025105,4.578025200604534
5.5,15.786886083671748,4.579754397423331
5.550000000000001,15.786657007324981,4.581432928031211
5.6000000000000005,15.786524933848845,4.58305864557734
5.65,15.786489066574049,4.5846295182557695
5.7,15.7865483356566,4.586143638345774
5.75,15.786701406371611,4.5875992303500475
5.800000000000001,15.78694668824714,4.58899465816202
5.8500000000000005,15.787282344938816,4.590328431206225
5.9,15.787706304743176,4.591599209508746
5.95,15.788216271646048,4.592805807668092
6.0,15.78880973680208,4.593947197710294
6.050000000000001,15.789483990342525,4.5950225108252525
6.1000000000000005,15.79023613341077,4.596031037994348
6.15,15.791063090328636,4.596972229531824
6.2,15.791961620801318,4.597845693574289
6.25,15.792928332074762,4.598651193563782
6.300000000000001,15.793959690966231,4.599388644779974
6.3500000000000005,15.795052035696777,4.600058109986223
6.4,15.796201587463074,4.6006597942621985
6.45,15.797404461695505,4.60119403910253
6.5,15.798656678959444,4.601661315866506
6.550000000000001,15.799954175467011,4.602062218668006
6.6000000000000005,15.80129281317727,4.602397456797688
6.65,15.802668389473531,4.602667846771077
6.7,15.804076646233664,4.602874303203654
6.75,15.805513278644579,4.603017830269186
6.800000000000001,15.80697394384808,4.60309951416058
6.8500000000000005,15.808454269017828,4.603120514551276
6.9,15.80994985905803,4.603082055886237
6.95,15.811456304106061,4.602985419247864
7.0,15.812969186798838,4.602831934420757
7.050000000000001,15.814484089334192,4.602622972093925
7.1000000000000005,15.815996600418549,4.6023599364035155
7.15,15.81750232216489,4.602044257864384
7.2,15.818996877006377,4.601677386730615
7.25,15.820475914690949,4.601260786816596
7.300000000000001,15.821935119420607,4.600795929801809
7.3500000000000005,15.823370217196087,4.600284290034128
7.4,15.824776983423074,4.599727339838339
7.45,15.82615125083014,4.59912654532886
7.5,15.827488917741343,4.598483362718389
7.550000000000001,15.82878595673781,4.59779923510762
7.6000000000000005,15.830038423732933,4.59707558973515
7.65,15.831242467475098,4.5963138356615545
7.7,15.832394339480262,4.595515361857207
7.75,15.833490404384412,4.594681535659944
7.800000000000001,15.8345271506932,4.593813701566048
7.8500000000000005,15.835501201892887,4.592913180316343
7.9,15.836409327873593,4.591981268238443
7.95,15.837248456602733,4.591019236806246
8.0,15.838015685973787,4.590028332378809
8.05,15.838708295743285,4.589009776082447
8.1,15.839323759457514,4.5879647638024705
8.15,15.839859756259907,4.586894466254139
8.200000000000001,15.840314182460773,4.585800029106188
8.25,15.840685162743116,4.584682573134537
8.3,15.840971060871802,4.583543194388449
8.35,15.841170489768661,4.582382964356305
8.4,15.841282320813168,4.581202930123232
8.450000000000001,15.841305692227376,4.5800041145179735
8.5,15.841240016404843,4.578787516251405
8.55,15.8410849860464,4.577554110053992
8.6,15.8408405789709,4.576304846824041
8.65,15.84050706147639,4.575040653802816
8.700000000000001,15.840084990136702,4.573762434796224
8.75,15.839575211929851,4.572471070465964
8.8,15.838978862608178,4.571167418715428
8.85,15.838297363235363,4.569852315197452
8.9,15.837532414832458,4.56852657397198
8.950000000000001,15.836685991093516,4.567190988341885
9.0,15.835760329151224,4.5658463318945985
9.05,15.834757918393803,4.564493359775715
9.1,15.833681487356166,4.563132810218476
9.15,15.83253398873067,4.561765406350006
9.200000000000001,15.831318582565434,4.560391858291326
9.25,15.830038617740843,4.55901286556369
9.3,15.82869761183731,4.55762911980864
9.35,15.82729922952915,4.5562413078235116
9.4,15.825847259660497,4.554850114907937
9.450000000000001,15.824345591178957,4.5534562285104325
9.5,15.82279818812111,4.552060342157378
9.55,15.821209063860712,4.550663159639799
9.600000000000001,15.819582254845093,4.54926539942649
9.65,15.817921794057817,4.547867799265188
9.700000000000001,15.816231684455737,4.546471120926939
9.75,15.814515872636056,4.545076155042601
9.8,15.812778222993705,4.543683725974663
9.850000000000001,15.81102249263114,4.542294696662377
9.9,15.80925230728149,4.540909973373753
9.950000000000001,15.807471138501667,4.539530510294244
10.0,15.80568228238478,4.538157313879128
10.05,15.803888840030718,4.536791446894733
10.100000000000001,15.802093700000405,4.535434032072755
10.15,15.80029952296286,4.534086255302121
10.200000000000001,15.798508728725052,4.532749368284119
10.25,15.796723485812855,4.531424690578886
10.3,15.79494570374715,4.530113610974835
10.350000000000001,15.793177028132838,4.528817588117139
10.4,15.791418838650218,4.527538150337056
10.450000000000001,15.7896722500083,4.526276894630462
10.5,15.78793811588844,4.5250354847415375
10.55,15.786217035874492,4.523815648315995
10.600000000000001,15.784509365332928,4.522619173097419
10.65,15.782815228173401,4.521447902150147
10.700000000000001,15.781134532387307,4.520303728102548
10.75,15.779466988229679,4.519188586415376
10.8,15.777812128878239,4.518104447691006
10.850000000000001,15.776169333373408,4.517053309050641
10.9,15.774537851614564,4.516037184617841
10.950000000000001,15.772916831161444,4.515058095157914
11.0,15.77130534556548,4.514118056933539
11.05,15.769702423934461,4.51321906984744
11.100000000000001,15.768107081415446,4.512363104952856
11.15,15.766518350265573,4.511552091421674
11.200000000000001,15.764935311168617,4.510787903068523
11.25,15.763357124446895,4.510072344536538
11.3,15.76178306081363,4.509407137256916
11.350000000000001,15.760212531310337,4.508793905299662
11.4,15.75864511607701,4.5082341612370005
11.450000000000001,15.757080591610151,4.507729292143765
11.5,15.755518956174805,4.5072805458605325
11.55,15.753960453051683,4.50688901764552
11.600000000000001,15.752405591319079,4.506555637339994
11.65,15.750855163891476,4.506281157169499
11.700000000000001,15.749310262562188,4.506066140299332
11.75,15.747772289825978,4.505910950257578
11.8,15.746242967245337,4.50581574112046
11.850000000000001,15.744724340254509,4.505780448817464
11.9,15.74321877937008,4.505804784093716
11.950000000000001,15.741728977372116,4.505888225502963
12.0,15.740257942758289,4.506030014200037
12.05,15.738808989704678,4.5062291517597295
12.100000000000001,15.737385724004033,4.506484398326171
12.15,15.73599202525231,4.506794272082685
12.200000000000001,15.734632025427459,4.5071570502062475
12.25,15.733310084014915,4.507570771317082
12.3,15.732030759872321,4.508033239421134
12.350000000000001,15.73079878006244,4.508542029330438
12.4,15.729619005917574,4.509094493533931
12.450000000000001,15.728496396630652,4.509687770479147
12.5,15.72743597069718,4.510318794213639
12.55,15.726442765558128,4.510984305323983
12.600000000000001,15.725521795816222,4.511680863099964
12.65,15.724678010416795,4.512404858842134
12.700000000000001,15.723916249199076,4.513152530222434
12.75,15.723241199234424,4.513919976600065
12.8,15.722657351374366,4.514703175188363
12.850000000000001,15.72216895743331,4.515497997963068
12.9,15.721779988428427,4.51630022919821
12.950000000000001,15.721494094292474,4.5171055835127385
13.0,15.721314565464237,4.517909724309155
13.05,15.72124429674599,4.5187082824846305
13.100000000000001,15.721285753798032,4.519496875295437
13.15,15.721440942617106,4.520271125256983
13.200000000000001,15.72171138231862,4.521026678964116
13.25,15.722098081512383,4.521759225719833
13.3,15.722601518528194,4.522464515864748
13.350000000000001,15.723221625711671,4.5231383787047825
13.4,15.723957777972295,4.523776739940306
13.450000000000001,15.72480878572533,4.524375638506327
13.5,15.72577289232749,4.524931242740245
13.55,15.726847776063222,4.52543986580098
13.600000000000001,15.728030556694959,4.525897980270843
13.65,15.729317806546876,4.526302231879362
13.700000000000001,15.730705566048183,4.526649452296122
13.75,15.73218936361918,4.526936670947571
13.8,15.73376423974159,4.527161125820528
13.850000000000001,15.735424775014668,4.527320273222743
13.9,15.737165121960354,4.5274117964781775
13.950000000000001,15.738979040305134,4.527433613541711
14.0,15.740859935433125,4.527383883524595
14.05,15.742800899675037,4.527261012128151
14.100000000000001,15.744794756071038,4.52706365598893
14.15,15.746834104222547,4.526790725943736
14.200000000000001,15.748911367828905,4.5264413892276
14.25,15.751018843489685,4.526015070621912
14.3,15.753148750342497,4.52551145257357
14.350000000000001,15.755293280099405,4.524930474309058
14.4,15.757444647042695,4.52427232997002
14.450000000000001,15.759595137542568,4.523537465799017
14.5,15.761737158665575,4.52272657640591
14.55,15.76386328545283,4.521840600146655
14.600000000000001,15.765966306230254,4.5208807125214
14.65,15.768039265886028,4.519848319201189
14.700000000000001,15.770075507088347,4.518745050369345
14.75,15.772068708346646,4.5175727527318745
14.8,15.774012919048815,4.516333481398945
14.850000000000001,15.775902591013459,4.515029490797112
14.9,15.777732606341782,4.513663224803403
14.950000000000001,15.77949830138471,4.5122373062684
15.0,15.781195486651606,4.51075452596465
15.05,15.782820462526148,4.509217830997424
15.100000000000001,15.784370030694934,4.507630312715709
15.15,15.78584150123521,4.505995194162391
15.200000000000001,15.787232695348825,4.504315817103959
15.25,15.788541943770221,4.5025956286815685
15.3,15.789768080916163,4.500838167727169
15.350000000000001,15.790910434883852,4.499047050790409
15.4,15.791968813441596,4.497225957924294
15.450000000000001,15.792943486191943,4.49537861828
15.5,15.793835163120834,4.493508795563815
15.55,15.794644969777599,4.491620273411846
15.600000000000001,15.795374419359169,4.489716840740833
15.65,15.796025381997511,4.4878022771361
15.700000000000001,15.796600051571774,4.485880338340256
15.75,15.797100910385764,4.483954741908722
15.8,15.797530692067067,4.482029153100367
15.850000000000001,15.79789234305619,4.480107171073447
15.9,15.79818898306252,4.478192315458581
15.950000000000001,15.798423864868637,4.476288013381588
16.0,15.798600333865577,4.474397587009596
16.05,15.798721787699009,4.472524241693794
16.1,15.798791636400152,4.47067105478158
16.150000000000002,15.798813263365629,4.468840965169492
16.2,15.798789987537516,4.467036763666224
16.25,15.798725027118783,4.465261084232183
16.3,15.798621465140322,4.463516396158379
16.35,15.79848221717407,4.46180499724298
16.400000000000002,15.798310001462584,4.460129008018578
16.45,15.798107311709089,4.458490367077168
16.5,15.797876392743891,4.456890827532954
16.55,15.797619219253171,4.455331954655542
16.6,15.797337477725227,4.453815124697828
16.650000000000002,15.797032551737205,4.452341524933946
16.7,15.796705510672778,4.450912154913278
16.75,15.796357101928363,4.449527828926598
16.8,15.795987746632575,4.448189179670165
16.85,15.795597538871162,4.44689666308312
16.900000000000002,15.795186248377782,4.445650564322869
16.95,15.794753326620079,4.444451004832498
17.0,15.794297916180868,4.443297950443705
17.05,15.79381886330601,4.442191220448484
17.1,15.793314733464115,4.441130497562814
17.150000000000002,15.792783829738704,4.440115338696255
17.2,15.792224213851044,4.43914518643253
17.25,15.791633729591831,4.438219381118203
17.3,15.791010028422267,4.437337173449412
17.35,15.79035059699,4.436497737440499
17.400000000000002,15.789652786293034,4.43570018365335
17.45,15.78891384221495,4.434943572562417
17.5,15.788130937147901,4.434226927927811
17.55,15.787301202415568,4.433549250047639
17.6,15.786421761206777,4.4329095287608515
17.650000000000002,15.78548976173165,4.432306756073439
17.7,15.78450241031589,4.431739938283768
17.75,15.783457004155032,4.431208107487228
17.8,15.782350963459084,4.430710332346108
17.85,15.781181862728767,4.430245728017779
17.900000000000002,15.779947460917407,4.429813465142599
17.95,15.778645730247296,4.429412777802653
18.0,15.777274883465655,4.429042970373058
18.05,15.77583339934328,4.428703423199394
18.1,15.774320046238024,4.428393597047323
18.150000000000002,15.772733903565431,4.428113036283833
18.2,15.77107438103983,4.427861370763433
18.25,15.769341235570712,4.427638316406934
18.3,15.767534585721139,4.427443674475008
18.35,15.765654923656925,4.427277329553363
18.400000000000002,15.763703124537338,4.4271392462808725
18.45,15.761680453319643,4.427029464866233
18.5,15.759588568970992,4.426948095452484
18.55,15.757429526101618,4.426895311401842
18.6,15.75520577404952,4.426871341569327
18.650000000000002,15.752920153470448,4.4268764616695195
18.7,15.750575890513689,4.426910984896446
18.75,15.748176588656365,4.426975251849048
18.8,15.745726218298918,4.427069619896839
18.85,15.743229104236434,4.427194452120484
18.900000000000002,15.740689911130922,4.427350105960953
18.95,15.738113627119654,4.427536921713845
19.0,15.735505545703068,4.427755211006833
19.05,15.732871246062414,4.428005245397761
19.1,15.730216571962394,4.428287245228945
19.150000000000002,15.727547609397462,4.428601368869475
19.200000000000003,15.724870663072775,4.428947702133545
19.25,15.722192231947169,4.429326248318644
19.3,15.719518984178595,4.429736919854654
19.35,15.716857731367943,4.430179530393205
19.400000000000002,15.714215402317437,4.43065378773346
19.450000000000003,15.711599016473276,4.431159287765758
19.5,15.709015657195192,4.431695509499175
19.55,15.706472444988867,4.432261811225491
19.6,15.703976510829515,4.432857427857828
19.650000000000002,15.70153496969679,4.433481469467712
19.700000000000003,15.699154894432489,4.4341329210295335
19.75,15.696843290023509,4.434810643366643
19.8,15.694607068403261,4.435513375278808
19.85,15.692453023855483,4.436239736816559
19.900000000000002,15.690387809095075,4.436988233654452
19.950000000000003,15.688417912091559,4.437757262502415
20.0,15.686549633691946,4.438545117482537
20.05,15.684789066091389,4.439349997387818
20.1,15.68314207219207,4.44017001372988
20.150000000000002,15.681614265883473,4.441003199474436
20.200000000000003,15.680210993270407,4.441847518356545
20.25,15.678937314869156,4.442700874662504
20.3,15.677797988786862,4.443561123361598
20.35,15.67679745489468,4.444426080469024
20.400000000000002,15.67593982000153,4.445293533520943
20.450000000000003,15.67522884403228,4.446161252044038
20.5,15.674667927212036,4.447026997904917
20.55,15.67426009825672,4.447888535429258
20.6,15.67400800356939,4.4487436411866765
20.650000000000002,15.673913897441683,4.449590113344721
20.700000000000003,15.673979633260247,4.450425780504194
20.75,15.674206655719107,4.4512485099378445
20.8,15.67459599404035,4.452056215165414
20.85,15.675148256207446,4.452846862809714
20.900000000000002,15.67586362421762,4.453618478690805
20.950000000000003,15.676741850362045,4.454369153128203
21.0,15.67778225454505,4.455097045434148
21.05,15.67898372265592,4.455800387594157
21.1,15.680344706009231,4.45647748714418
21.150000000000002,15.68186322187174,4.457126729266393
21.200000000000003,15.683536855095657,4.457746578137912
21.25,15.685362760879604,4.458335577578231
21.3,15.687337668679552,4.458892351051845
21.35,15.689457887292425,4.459415601092122
21.400000000000002,15.691719311135001,4.459904108220928
21.450000000000003,15.694117427739872,4.460356729445593
21.5,15.696647326488794,4.4607723964204995
21.55,15.699303708601503,4.4611501133647415
21.6,15.702080898395145,4.461488954829856
21.650000000000002,15.704972855825705,4.461788063412602
21.700000000000003,15.707973190318402,4.462046647507029
21.75,15.711075175888746,4.462263979187785
21.8,15.714271767550082,4.462439392312596
21.85,15.717555618996837,4.462572280926389
21.900000000000002,15.720919101545494,4.46266209804252
21.950000000000003,15.724354324307566,4.462708354868202
22.0,15.727853155560632,4.462710620531605
22.05,15.731407245274875,4.462668522357389
22.1,15.73500804874364,4.462581746725713
22.150000000000002,15.738646851257473,4.462450040537344
22.200000000000003,15.742314793751813,4.4622732132944245
22.25,15.746002899349445,4.462051139793044
22.3,15.749702100709653,4.461783763410134
22.35,15.753403268087284,4.4614710999536795
22.400000000000002,15.75709723799648,4.461113242031861
22.450000000000003,15.760774842365834,4.460710363883929
22.5,15.764426938064386,4.460262726603382
22.55,15.76804443667115,4.459770683672719
22.6,15.77161833435498,4.459234686718747
22.650000000000002,15.775139741726553,4.458655291388391
22.700000000000003,15.778599913520228,4.4580331632373085
22.75,15.781990277960459,4.457369083517487
22.8,15.785302465665628,4.456663954745552
22.85,15.788528337941337,4.4559188059307715
22.900000000000002,15.791660014315667,4.455134797340881
22.950000000000003,15.794689899170582,4.454313224684785
23.0,15.797610707326513,4.453455522594101
23.05,15.800415488441303,4.452563267290196
23.1,15.803097650008427,4.451638177932875
23.150000000000002,15.805650978679722,4.450682115833405
23.200000000000003,15.808069660579848,4.449697085273415
23.25,15.810348299769416,4.448685232286334
23.3,15.81248193486965,4.447648841892393
23.35,15.814466053889838,4.446590334378548
23.400000000000002,15.816296607030994,4.44551225987051
23.450000000000003,15.817970017476451,4.44441729155636
23.5,15.819483190115463,4.443308217561443
23.55,15.820833518159231,4.442187931491809
23.6,15.82201888762243,4.441059421681243
23.650000000000002,15.823037679657192,4.439925759194689
23.700000000000003,15.823888770740547,4.4387900846584225
23.75,15.824571530730303,4.437655594004313
23.8,15.825085818818172,4.436525523231819
23.85,15.825431977422507,4.435403132306676
23.900000000000002,15.825610824076161,4.434291688329317
23.950000000000003,15.825623641377536,4.433194448118826
24.0,15.825472165084893,4.432114640369307
24.05,15.82515857044515,4.431055447544906
24.1,15.824685456858738,4.430019987687183
24.150000000000002,15.824055830991474,4.429011296313889
24.200000000000003,15.823273088452813,4.428032308591462
24.25,15.822340994167083,4.427085841964594
24.3,15.821263661570502,4.42617457942499
24.35,15.82004553077173,4.425301053597918
24.400000000000002,15.818691345817522,4.424467631819415
24.450000000000003,15.817206131207577,4.423676502369027
24.5,15.815595167804073,4.4229296620128595
24.55,15.81386396828154,4.422228904999556
24.6,15.812018252261714,4.4215758136378
24.650000000000002,15.810063921275932,4.420971750568131
24.700000000000003,15.808007033694377,4.420417852824521
24.75,15.805853779757351,4.419915027762439
24.8,15.803610456838554,4.419463950910278
24.85,15.801283445064412,4.41906506578027
24.900000000000002,15.798879183406688,4.4187185856535995
24.950000000000003,15.796404146358215,4.41842449733264
25.0,15.793864821293562,4.418182566831318
25.05,15.79126768660799,4.417992346952829
25.1,15.7886191907192,4.417853186682609
25.150000000000002,15.78592573200727,4.417764242303763
25.200000000000003,15.78319363975894,4.417724490122473
25.25,15.780429156173064,4.417732740672353
25.3,15.77763841947478,4.417787654249625
25.35,15.774827448176833,4.417887757615562
25.400000000000002,15.772002126517526,4.418031461688993
25.450000000000003,15.769168191096204,4.418217080040107
25.5,15.76633121871889,4.4184428479873485
25.55,15.763496615458914,4.4187069420920615
25.6,15.76066960693006,4.4190074998407995
25.650000000000002,15.757855229762933,4.419342639302917
25.700000000000003,15.755058324269095,4.41971047855122
25.75,15.752283528271837,4.420109154636178
25.8,15.749535272077472,4.420536841909265
25.85,15.746817774556602,4.420991769498597
25.900000000000002,15.744135040301028,4.42147223774984
25.950000000000003,15.741490857813053,4.421976633429906
26.0,15.738888798657433,4.422503443388712
26.05,15.73633221762743,4.423051266991062
26.1,15.733824253834635,4.423618826965505
26.150000000000002,15.7313678326349,4.424204978355327
26.200000000000003,15.72896566833804,4.424808715452914
26.25,15.726620267581138,4.425429176292173
26.3,15.724333933687433,4.426065646449065
26.35,15.722108771669207,4.426717560691376
26.400000000000002,15.719946693790044,4.427384502291655
26.450000000000003,15.717849425715775,4.42806620039321
26.5,15.715818513208735,4.428762525474954
26.55,15.713855329320323,4.429473482982572
26.6,15.71196108203733,4.430199205214142
26.650000000000002,15.710136822337816,4.430939941567972
26.700000000000003,15.708383452612566,4.431696047278634
26.75,15.706701735408247,4.432467970783758
26.8,15.705092302448344,4.433256239879104
26.85,15.703555663887691,4.434061446832247
26.900000000000002,15.702092217756055,4.43488423263611
26.950000000000003,15.700702259545597,4.435725270592191
27.0,15.69938599189635,4.436585249419657
27.05,15.698143534332898,4.4374648560904735
27.1,15.696974933004519,4.438364758592352
27.150000000000002,15.695880170379876,4.439285588820515
27.200000000000003,15.694859174846274,4.440227925796177
27.25,15.69391183016233,4.441192279404187
27.3,15.69303798471184,4.442179074834723
27.35,15.692237460505604,4.443188637904166
27.400000000000002,15.691510061877208,4.444221181418664
27.450000000000003,15.690855583818093,4.445276792730421
27.5,15.69027381989694,4.4463554226217115
27.55,15.689764569708393,4.4474568756351305
27.6,15.689327645796533,4.448580801950947
27.650000000000002,15.6889628799993,4.4497266908938
27.700000000000003,15.6886701291614,4.4508938661316
27.75,15.688449280165035,4.452081482609679
27.8,15.688300254230194,4.453288525243143
27.85,15.688223010439193,4.454513809370285
27.900000000000002,15.68821754844371,4.455755982950116
27.950000000000003,15.68828391031677,4.457013530467703
28.0,15.688422181516895,4.458284778492394
28.05,15.688632490937016,4.459567902816265
28.1,15.68891501001671,4.460860937083621
28.150000000000002,15.689269950902828,4.462161782807013
28.200000000000003,15.689697563650558,4.463468220651556
28.25,15.690198132464445,4.464777922857057
28.3,15.6907719709867,4.466088466657096
28.35,15.691419416648275,4.467397348545569
28.400000000000002,15.692140824106579,4.468701999234527
28.450000000000003,15.692936557802215,4.469999799142371
28.5,15.693806983675715,4.471288094248756
28.55,15.694752460093788,4.4725642121516875
28.6,15.695773328042964,4.473825478163503
28.650000000000002,15.696869900656724,4.475069231285427
28.700000000000003,15.698042452149929,4.476292839905245
28.75,15.699291206241762,4.477493717069209
28.8,15.70061632415516,4.4786693351874245
28.85,15.702017892286841,4.479817240041603
28.900000000000002,15.703495909647458,4.480935063974991
28.950000000000003,15.705050275175944,4.482020538156344
29.0,15.706680775035817,4.483071503822869
29.05,15.708387070003882,4.484085922420878
29.1,15.710168683063474,4.485061884577306
29.150000000000002,15.71202498731499,4.485997617850062
29.200000000000003,15.713955194315984,4.486891493220229
29.25,15.715958342961484,4.487742030304096
29.3,15.71803328901254,4.488547901277933
29.35,15.720178695377145,4.489307933522861
29.400000000000002,15.722393023242812,4.490021111011172
29.450000000000003,15.724674524154192,4.490686574468681
29.5,15.727021233122173,4.491303620360195
29.55,15.729430962843102,4.491871698756587
29.6,15.731901299098151,4.492390410152392
29.650000000000002,15.734429597393383,4.492859501311996
29.700000000000003,15.737012980891105,4.493278860230457
29.75,15.739648339672511,4.4936485103015835
29.8,15.742332331360618,4.493968603791124
29.85,15.745061383121287,4.494239414716803
29.900000000000002,15.74783169504866,4.494461331239354
29.950000000000003,15.750639244929951,4.494634847669823
30.0,15.75347979437319,4.494760556198128
30.05,15.75634889627042,4.49483913844633
30.1,15.759241903558186,4.494871356947285
30.150000000000002,15.762153979226884,4.494858046645442
30.200000000000003,15.765080107521005,4.494800106511588
30.25,15.768015106263377,4.494698491357453
30.3,15.770953640228496,4.4945542039293285
30.35,15.773890235482865,4.494368287352465
30.400000000000002,15.776819294604131,4.494141817989961
30.450000000000003,15.779735112685657,4.493875898771431
30.5,15.782631894029171,4.493571653037963
30.55,15.785503769425206,4.493230218940913
30.6,15.7883448139193,4.492852744423111
30.650000000000002,15.791149064961235,4.492440382802064
30.700000000000003,15.793910540835123,4.491994288966081
30.75,15.796623259251364,4.4915156160966845
30.8,15.799281255835645,4.491005512100056
30.85,15.801878602861848,4.490465117883942
30.900000000000002,15.804409427994639,4.4898955667577285
30.950000000000003,15.806867932652782,4.4892979834490685
31.0,15.809248410088616,4.488673483554711
31.05,15.811545263227245,4.488023173954019
31.1,15.813753022060416,4.487348153465167
31.150000000000002,15.815866360562794,4.486649513826985
31.200000000000003,15.817880113094194,4.4859283410299335
31.25,15.819789290244334,4.485185716947541
31.3,15.821589094084153,4.484422721218695
31.35,15.82327493279501,4.483640433330872
31.400000000000002,15.824842434653988,4.4828399348548595
31.450000000000003,15.82628746136005,4.482022311782528
31.5,15.827606120691762,4.481188656920881
31.55,15.828794778492576,4.480340072297746
31.6,15.829850069984271,4.479477671537032
31.650000000000002,15.830768910412928,4.4786025821644655
31.700000000000003,15.831548505034705,4.477715947807899
