# HALYARD bundled low-inertia frequency trace (SYNTHESIZED, clearly labelled).
# Representative of a low-inertia 50 Hz system: ambient wander + a loss-of-infeed event
# at t=200 s. Replace with measured GB ESO / ENTSO-E / Nordic open data if available.
# columns: time[s], frequency[Hz]
time,frequency
39.300000000000004,49.92902790441929
39.400000000000006,49.92071958272182
39.5,49.92588187355347
39.6,49.92510505176219
39.7,49.92677807561014
39.800000000000004,49.93315444756281
39.900000000000006,49.9230898803549
40.0,49.918769650510235
40.1,49.920227811318476
40.2,49.922979240981874
40.300000000000004,49.92110189807456
40.400000000000006,49.927671463980374
40.5,49.92929547629345
40.6,49.92236870607901
40.7,49.917172279892675
40.800000000000004,49.92241924485618
40.900000000000006,49.925590137370634
41.0,49.91456781924974
41.1,49.92308125397667
41.2,49.92705400989335
41.300000000000004,49.93547879777006
41.400000000000006,49.93349919849476
41.5,49.93205746517429
41.6,49.92563843533991
41.7,49.941231820584
41.800000000000004,49.94047293612864
41.900000000000006,49.95029577060049
42.0,49.946660537039165
42.1,49.947910281507966
42.2,49.93814261518101
42.300000000000004,49.9361546992125
42.400000000000006,49.94237645516684
42.5,49.935154109997555
42.6,49.94191170471718
42.7,49.94422557308868
42.800000000000004,49.93824073967333
42.900000000000006,49.93553995234641
43.0,49.93310785852445
43.1,49.93314520320417
43.2,49.93026261339249
43.300000000000004,49.9256475729207
43.400000000000006,49.92419180884101
43.5,49.91840951136515
43.6,49.91108030437247
43.7,49.91123584395556
43.800000000000004,49.91697691008911
43.900000000000006,49.90821579530796
44.0,49.9086957652402
44.1,49.90525254924519
44.2,49.89986341387616
44.300000000000004,49.90548472272307
44.400000000000006,49.90284828097491
44.5,49.912323849668425
44.6,49.9080831942352
44.7,49.91086179022578
44.800000000000004,49.909943783235306
44.900000000000006,49.90586993346437
45.0,49.90986663405252
45.1,49.90938740544381
45.2,49.91345973190087
45.300000000000004,49.91360868419807
45.400000000000006,49.907525743245266
45.5,49.9073756990699
45.6,49.90815055159165
45.7,49.91436057655698
45.800000000000004,49.909351159630184
45.900000000000006,49.90956842471243
46.0,49.899689310207485
46.1,49.90409982201851
46.2,49.89809042506057
46.300000000000004,49.88776181580877
46.400000000000006,49.88796770572408
46.5,49.895161976947435
46.6,49.886539485373426
46.7,49.880578574434224
46.800000000000004,49.87671603221574
46.900000000000006,49.870555472176605
47.0,49.87347926214573
47.1,49.869267661164734
47.2,49.86559223444015
47.300000000000004,49.869764105660046
47.400000000000006,49.86588219734593
47.5,49.869149466945885
47.6,49.86397540857986
47.7,49.85738270045167
47.800000000000004,49.847083091214266
47.900000000000006,49.85901489247967
48.0,49.857798263824485
48.1,49.85997287271305
48.2,49.8604867112956
48.300000000000004,49.862144048281166
48.400000000000006,49.86313144691601
48.5,49.875265091916646
48.6,49.86965520691132
48.7,49.86096215824017
48.800000000000004,49.855585589438064
48.900000000000006,49.84829940743232
49.0,49.85353968271006
49.1,49.85919425355373
49.2,49.85413038901506
49.300000000000004,49.84651712241121
49.400000000000006,49.8451557568803
49.5,49.85427672136316
49.6,49.83808792124955
49.7,49.842057242257404
49.800000000000004,49.83639242468142
49.900000000000006,49.84345266543726
50.0,49.837767858464815
50.1,49.8368665242092
50.2,49.82864451698431
50.300000000000004,49.8236377472964
50.400000000000006,49.8328345935382
50.5,49.83859389268585
50.6,49.83699091430952
50.7,49.83258492551674
50.800000000000004,49.82205915807009
50.900000000000006,49.82058692200833
51.0,49.82129856788277
51.1,49.82168774889635
51.2,49.82201655858401
51.300000000000004,49.81617561802773
51.400000000000006,49.8166970966254
51.5,49.81738157086506
51.6,49.82603803523755
51.7,49.83810824578748
51.800000000000004,49.83809577039704
51.900000000000006,49.834307455837994
52.0,49.834746025780234
52.1,49.83192656799981
52.2,49.828312332265334
52.300000000000004,49.82881886969247
52.400000000000006,49.8234149487571
52.5,49.82793451452024
52.6,49.82817134865253
52.7,49.83053054175043
52.800000000000004,49.83028024882586
52.900000000000006,49.82676532089821
53.0,49.821943736935225
53.1,49.821410362224604
53.2,49.81901074838891
53.300000000000004,49.82131910264623
53.400000000000006,49.82218591691381
53.5,49.814901146841706
53.6,49.81622936890407
53.7,49.8090910595567
53.800000000000004,49.8063467385058
53.900000000000006,49.80554888315797
54.0,49.79406949907471
54.1,49.79564819626649
54.2,49.79757585538345
54.300000000000004,49.79763983094598
54.400000000000006,49.79610572815642
54.5,49.79488357755499
54.6,49.79004992285555
54.7,49.7894814710229
54.800000000000004,49.7872183928467
54.900000000000006,49.78883241323859
55.0,49.782663434635126
55.1,49.78516365691602
55.2,49.7870971519923
55.300000000000004,49.78731228923927
55.400000000000006,49.78574049885455
55.5,49.7901258357151
55.6,49.781187596295766
55.7,49.78504437834316
55.800000000000004,49.78757738124858
55.900000000000006,49.790339752097545
56.0,49.79368792889166
56.1,49.79079762280764
56.2,49.79028687434379
56.300000000000004,49.79515778995937
56.400000000000006,49.798765836474075
56.5,49.80101228388436
56.6,49.79292130099422
56.7,49.797184017178544
56.800000000000004,49.805214923044616
56.900000000000006,49.81224687738765
57.0,49.81458891129333
57.1,49.80616989511523
57.2,49.81279431452502
57.300000000000004,49.81284681513208
57.400000000000006,49.79858746316802
57.5,49.80185777027082
57.6,49.79389545072099
57.7,49.78714732998621
57.800000000000004,49.78440183998204
57.900000000000006,49.793115377849425
58.0,49.79192472883511
58.1,49.79459105471736
58.2,49.80610590722628
58.300000000000004,49.81663955626608
58.400000000000006,49.81693623798979
58.5,49.81640243066748
58.6,49.8097551947096
58.7,49.80653967029097
58.800000000000004,49.81005912202519
58.900000000000006,49.81338321098592
59.0,49.814977724318034
59.1,49.82187164564183
59.2,49.818128079335416
59.300000000000004,49.81870097981764
59.400000000000006,49.82399493284952
59.5,49.82837983362264
59.6,49.83566360910892
59.7,49.83886741350397
59.800000000000004,49.83781666110287
59.900000000000006,49.840800731358925
60.0,49.83558115652383
60.1,49.82656649475195
60.2,49.830917692963574
60.300000000000004,49.83143226250183
60.400000000000006,49.834125558947825
60.5,49.824768824970036
60.6,49.82345429669683
60.7,49.820737882530956
60.800000000000004,49.816448920429885
60.900000000000006,49.80383658578896
61.0,49.80280816196719
61.1,49.80917794688636
61.2,49.812418043483106
61.300000000000004,49.8097502736077
61.400000000000006,49.810612266409755
61.5,49.816100005559136
61.6,49.800456998355415
61.7,49.80070749408279
61.800000000000004,49.80496315749547
61.900000000000006,49.810031113459395
62.0,49.82118533913416
62.1,49.82888968651307
62.2,49.83162061508898
62.300000000000004,49.83427436805023
62.400000000000006,49.83982466829794
62.5,49.837389582988
62.6,49.837961506743405
62.7,49.844209133228155
62.800000000000004,49.856732758851386
62.900000000000006,49.85649349122274
63.0,49.85692061963065
63.1,49.85882689769522
63.2,49.867591985370794
63.300000000000004,49.868072145622406
63.400000000000006,49.87754793911312
63.5,49.87236025611298
63.6,49.871882237057996
63.7,49.87133383493259
63.800000000000004,49.8766962001025
63.900000000000006,49.88358428136386
64.0,49.875109693808334
64.10000000000001,49.87024343958442
64.2,49.87291333725916
64.3,49.86959660869755
64.4,49.86111405900017
64.5,49.86803936853732
64.60000000000001,49.87166299219955
64.7,49.875263742219715
64.8,49.87303474920994
64.9,49.87984320617689
65.0,49.87900423016745
65.10000000000001,49.88618782068355
65.2,49.881286890674474
65.3,49.876755643535
65.4,49.87859984458091
65.5,49.874992852483224
65.60000000000001,49.879670594613025
65.7,49.88183276810473
65.8,49.87688577695703
65.9,49.87793854167791
66.0,49.8764411828404
66.10000000000001,49.88255397390126
66.2,49.87934588613268
66.3,49.877314118129185
66.4,49.8851949689708
66.5,49.8992005544614
66.60000000000001,49.91169860367446
66.7,49.91251944872605
66.8,49.91426997972483
66.9,49.9238993817999
67.0,49.92353327605343
67.10000000000001,49.91805751485034
67.2,49.91916848086071
67.3,49.9222817391396
67.4,49.91769543273699
67.5,49.90822956872431
67.60000000000001,49.90006804379337
67.7,49.90456027927943
67.8,49.900487218785166
67.9,49.90013670013701
68.0,49.901911368742354
68.10000000000001,49.90611665717321
68.2,49.90457665709506
68.3,49.908046068012474
68.4,49.903165475919685
68.5,49.90147936438602
68.60000000000001,49.89582547403736
68.7,49.903136949965344
68.8,49.90345876584711
68.9,49.8995056270921
69.0,49.89789386816825
69.10000000000001,49.89707402794306
69.2,49.9017917765513
69.3,49.89270900059943
69.4,49.88702222054668
69.5,49.8853184659346
69.60000000000001,49.90108570860154
69.7,49.907314353413724
69.8,49.90710907157187
69.9,49.91184552370847
70.0,49.92463091310771
70.10000000000001,49.92360529498152
70.2,49.92178878844203
70.3,49.929451505759154
70.4,49.93276930121915
70.5,49.93713345364499
70.60000000000001,49.93439845198108
70.7,49.94627167851524
70.8,49.95679786493222
70.9,49.9604095623408
71.0,49.964713253557974
71.10000000000001,49.95272612205673
71.2,49.95678875020743
71.3,49.955840154933036
71.4,49.958664388393345
71.5,49.96296582292245
71.60000000000001,49.96110324319919
71.7,49.95115483618207
71.8,49.95360630939161
71.9,49.94938997593
72.0,49.94766186149401
72.10000000000001,49.944296493121975
72.2,49.94252556512483
72.3,49.92895581155562
72.4,49.93661271526123
72.5,49.93844972829888
72.60000000000001,49.945425875234896
72.7,49.95757779683758
72.8,49.95792546658877
72.9,49.947321221720784
73.0,49.9422212945099
73.10000000000001,49.935268761151974
73.2,49.93258116948734
73.3,49.933396151508305
73.4,49.92171604714862
73.5,49.92416231987293
73.60000000000001,49.91547936835385
73.7,49.91768616308888
73.8,49.91744078540237
73.9,49.9159717940402
74.0,49.915953676734354
74.10000000000001,49.913135240256295
74.2,49.90989473539459
74.3,49.9002487233724
74.4,49.900569715866446
74.5,49.91214006955085
74.60000000000001,49.9244623395804
74.7,49.93277093346177
74.8,49.93734188839957
74.9,49.9335962982131
75.0,49.94258482145133
75.10000000000001,49.942535132017426
75.2,49.94240920329876
75.3,49.94094979449123
75.4,49.941796816912884
75.5,49.93947654341879
75.60000000000001,49.93927646768546
75.7,49.93307249069466
75.8,49.93116514601275
75.9,49.94519265910238
76.0,49.9450491316391
76.10000000000001,49.94389192259227
76.2,49.947366708653945
76.3,49.95187860604089
76.4,49.94543659985566
76.5,49.94446646415956
76.60000000000001,49.950253786884375
76.7,49.95212154372438
76.80000000000001,49.95309266026677
76.9,49.962651302977086
77.0,49.958771409904365
77.10000000000001,49.95947402822549
77.2,49.956556306092835
77.30000000000001,49.965715373936824
77.4,49.95417563467148
77.5,49.95038390632522
77.60000000000001,49.94745704499743
77.7,49.95170099751147
77.80000000000001,49.95558014538057
77.9,49.9641734102151
78.0,49.95490834611
78.10000000000001,49.95963665443363
78.2,49.95807879197574
78.30000000000001,49.95429464659231
78.4,49.95776058455958
78.5,49.95245094414037
78.60000000000001,49.94022720964778
78.7,49.93830476266601
78.80000000000001,49.929626613742826
78.9,49.926084985747686
79.0,49.928683889401455
79.10000000000001,49.93091246842813
79.2,49.940779302779866
79.30000000000001,49.93987747778431
79.4,49.930978100852094
79.5,49.926786629208024
79.60000000000001,49.92163639071422
79.7,49.9147212578099
79.80000000000001,49.91775985469094
79.9,49.9142996613897
80.0,49.902863926182626
80.10000000000001,49.907531143370434
80.2,49.90732492824134
80.30000000000001,49.90992932727025
80.4,49.9110140099021
80.5,49.91524886825748
80.60000000000001,49.91590073639828
80.7,49.92373844761716
80.80000000000001,49.92666965211894
80.9,49.92938870959867
81.0,49.932200967556774
81.10000000000001,49.92380013626358
81.2,49.92319332107144
81.30000000000001,49.922021455528785
81.4,49.9236566285781
81.5,49.915886180449434
81.60000000000001,49.926111438208544
81.7,49.927107213002444
81.80000000000001,49.92020377169352
81.9,49.91034943105358
82.0,49.90910996013599
82.10000000000001,49.909026357857755
82.2,49.90517147355262
82.30000000000001,49.9061982991524
82.4,49.9028202530532
82.5,49.90661610129817
82.60000000000001,49.902735769881346
82.7,49.90299108968131
82.80000000000001,49.90934916927308
82.9,49.92523243672417
83.0,49.91956041538477
83.10000000000001,49.91717556668732
83.2,49.91255067466709
83.30000000000001,49.91769389122437
83.4,49.91121682593394
83.5,49.90875459953071
83.60000000000001,49.909033218833635
83.7,49.90361598150258
83.80000000000001,49.89835395134122
83.9,49.896008444255784
84.0,49.883925760592476
84.10000000000001,49.87583326248708
84.2,49.87397589164788
84.30000000000001,49.87549539600769
84.4,49.875003359111936
84.5,49.86498453014734
84.60000000000001,49.86287688974604
84.7,49.868353131140346
84.80000000000001,49.87234655855659
84.9,49.872512338594646
85.0,49.86782555765108
85.10000000000001,49.87227372808854
85.2,49.86943878556084
85.30000000000001,49.86307610121819
85.4,49.858947603301125
85.5,49.868342937035266
85.60000000000001,49.8703223025793
85.7,49.87792617338469
85.80000000000001,49.87566052463791
85.9,49.88191111804983
86.0,49.878892538197874
86.10000000000001,49.87855351129269
86.2,49.89407884529596
86.30000000000001,49.899211342863275
86.4,49.896708263897
86.5,49.89671580834335
86.60000000000001,49.899189569826945
86.7,49.90695636751491
86.80000000000001,49.90448678712731
86.9,49.89451643868405
87.0,49.89336600561187
87.10000000000001,49.89399148832679
87.2,49.89517875869757
87.30000000000001,49.90360300572118
87.4,49.90598511316241
87.5,49.91133268942641
87.60000000000001,49.90516934381573
87.7,49.9108509060272
87.80000000000001,49.923873970487
87.9,49.928892056376064
88.0,49.930768930413834
88.10000000000001,49.93203901489221
88.2,49.9431016732519
88.30000000000001,49.9378230759853
88.4,49.937467346457645
88.5,49.94054125528299
88.60000000000001,49.945302555653456
88.7,49.942952075440935
88.80000000000001,49.94508124343209
88.9,49.94368830832683
89.0,49.944692693582
89.10000000000001,49.94417668087185
89.2,49.93760623540035
89.30000000000001,49.93779152271321
89.4,49.94336547423202
89.5,49.937846537111604
89.60000000000001,49.9367107539334
89.7,49.941015880550474
89.80000000000001,49.93489161050724
89.9,49.936312982479755
90.0,49.93027063865363
90.10000000000001,49.93742706846537
90.2,49.95161686141432
90.30000000000001,49.96399230881272
90.4,49.96285726320202
90.5,49.967484171658455
90.60000000000001,49.968372737171165
90.7,49.96914350886173
90.80000000000001,49.978584333683045
90.9,49.97077633455752
91.0,49.97725422046953
91.10000000000001,49.97707409339625
91.2,49.98563996665289
91.30000000000001,49.98683516703302
91.4,49.9828649592307
91.5,49.98461347669506
91.60000000000001,49.98910621188176
91.7,49.98937526286702
91.80000000000001,49.99235661621202
91.9,49.98926478207675
92.0,49.976515154761294
92.10000000000001,49.98203272049013
92.2,49.98631751530478
92.30000000000001,49.98727499803595
92.4,49.98774908641903
92.5,49.994028115603065
92.60000000000001,49.99131533467219
92.7,49.987119553606675
92.80000000000001,49.986052656621666
92.9,49.993256976469866
93.0,49.98496801416193
93.10000000000001,49.99219415404681
93.2,49.988397666151336
93.30000000000001,49.981851216822236
93.4,49.98950233175498
93.5,49.98897347952743
93.60000000000001,49.98122720594348
93.7,49.97916867155943
93.80000000000001,49.98485914278695
93.9,49.992087292228746
94.0,49.98956426367608
94.10000000000001,49.99205436691228
94.2,49.996378602872085
94.30000000000001,49.99252895089543
94.4,49.99469652259195
94.5,49.994531772490454
94.60000000000001,49.99134296716517
94.7,49.98843336471707
94.80000000000001,49.98889340478468
94.9,49.98912805868251
95.0,49.985789478669155
95.10000000000001,49.9833048606254
95.2,49.99006835975232
95.30000000000001,49.991400980764624
95.4,49.99675454206033
95.5,50.00398170274165
95.60000000000001,50.00749484778578
95.7,50.02108269142715
95.80000000000001,50.01602545377943
95.9,50.02079578406902
96.0,50.01878294131049
96.10000000000001,50.02982372618417
96.2,50.0398772482816
96.30000000000001,50.027952594948154
96.4,50.02199963451834
96.5,50.02587551381051
96.60000000000001,50.03048533950077
96.7,50.03475229810022
96.80000000000001,50.03415334464068
96.9,50.036713302864854
97.0,50.04044786496525
97.10000000000001,50.0397783980232
97.2,50.045743317843254
97.30000000000001,50.03195761775938
97.4,50.03560059078801
97.5,50.02921827216035
97.60000000000001,50.034824247647364
97.7,50.03327801985978
97.80000000000001,50.02777890613398
97.9,50.029883424543776
98.0,50.02426600643398
98.10000000000001,50.01866806901648
98.2,50.00917096253568
98.30000000000001,50.00896486119421
98.4,50.01190097801838
98.5,50.01797962904508
98.60000000000001,50.01703936372912
98.7,50.02324129816116
98.80000000000001,50.023232857521165
98.9,50.02255696234768
99.0,50.02588555522309
99.10000000000001,50.03210648410373
99.2,50.02989734495646
99.30000000000001,50.02828528849994
99.4,50.02717887362924
99.5,50.02753959402305
99.60000000000001,50.0219994467953
99.7,50.02805748592172
99.80000000000001,50.025514740701446
99.9,50.0281618277386
100.0,50.023068183166565
100.10000000000001,50.02510566596759
100.2,50.02732969573225
100.30000000000001,50.0246689588128
100.4,50.036670950616724
100.5,50.03871383563109
100.60000000000001,50.0491818399908
100.7,50.05469076433424
100.80000000000001,50.05044366167023
100.9,50.04789832246793
101.0,50.050275443259736
101.10000000000001,50.05039110123447
101.2,50.05043591257885
101.30000000000001,50.04846650328971
101.4,50.03737331263881
101.5,50.03583385021509
101.60000000000001,50.02234595218048
101.7,50.02446513983229
101.80000000000001,50.019986467408565
101.9,50.01559403471449
102.0,50.014200241767135
102.10000000000001,50.015765274636074
102.2,50.007094411196476
